id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
90,2.769,3.081,2.661,1.158,6.0204,5.4617,4.008,-1.3802,0.7327,12.1274,7.8726,20.0,2.9963,34.81,49.18,88.056,0.384,97.574,0.1837,120.7521,4.9913,3.9973,-0.1888,-1.5777,7.654,9.8402,19.0066,5.1077,89.5805,0.0984,127.6173,0.1574,49.556,0.4578,0.3767
91,2.289,3.198,1.884,1.697,4.1152,5.1044,4.9455,0.0684,-1.7779,5.2196,9.9656,15.1852,4.7157,169.7,59.5,87.958,0.498,95.104,0.2443,78.1424,4.9155,3.9612,-0.1911,-1.2238,6.2694,8.954,15.8032,4.1845,88.4,0.5317,73.6052,0.2676,46.228,-0.0835,0.706
92,2.314,3.158,2.072,1.524,4.2067,6.6261,6.5062,0.1753,-1.8289,6.2864,11.7383,18.0247,6.7419,58.81,56.74,87.855,0.539,134.28,0.171,75.7554,4.989,3.9983,-0.2586,-1.7785,7.4624,9.7155,18.5376,4.8005,89.644,0.0591,121.4378,0.1916,48.8706,0.4894,-0.5851
93,2.425,3.171,2.225,1.425,4.6182,5.8158,5.6725,0.1875,-1.7987,5.5373,10.5121,16.0494,5.8322,170.09,54.94,87.955,0.697,87.96,0.3589,89.2689,4.9262,3.9691,-0.2961,-1.318,6.5676,8.8691,16.0897,4.0289,88.6578,0.4653,75.9772,0.2996,44.8539,0.027,0.8583
94,2.113,3.354,1.478,2.269,3.5056,6.7313,5.7486,-0.3775,-1.2878,9.5492,12.3026,21.8519,4.8004,87.4,66.22,88.614,0.377,53.889,0.3861,92.7536,4.9648,3.9916,-0.4066,-0.7411,7.6424,9.3775,18.0891,4.1411,88.967,0.2244,81.2366,0.2786,48.5723,0.1311,-0.6167
95,1.474,1.693,1.32,1.282,1.7071,4.6966,4.3391,-0.5794,-1.4828,6.5087,7.5654,14.0741,3.2543,143.24,52.05,87.127,0.701,126.642,0.24,22.0277,4.749,3.9832,-0.2708,-1.7604,5.8557,7.0348,12.9387,4.1104,89.055,0.2169,80.2162,0.3664,12.7595,-0.3387,0.4579
96,1.014,1.157,0.912,1.268,0.8078,4.5019,4.2052,-0.6095,-1.5201,6.2299,5.1281,11.358,3.1737,95.9,51.75,87.161,0.783,19.934,0.2009,10.5607,4.6157,3.9793,-0.2209,-1.5412,5.5262,6.5902,12.1429,4.0336,88.7208,0.247,69.0444,0.407,13.8496,-0.3571,-0.6344
97,2.504,3.226,2.102,1.535,4.923,4.9365,4.4899,-0.6125,-1.414,7.0126,6.938,13.9506,3.322,13.09,56.91,87.326,0.688,47.316,0.1454,71.7363,4.8959,3.9653,-0.1212,-1.4072,5.9262,8.9094,15.2361,4.3003,88.505,0.4645,83.6542,0.2538,45.4772,0.0148,0.5806
98,1.123,1.379,0.963,1.432,0.9907,5.2586,5.1488,-0.344,-1.8476,6.2929,5.6824,11.9753,4.3566,33.92,55.07,84.459,1.196,108.469,0.1971,7.0211,4.7719,3.9933,-0.3233,-1.8203,6.0188,6.9571,13.3781,4.0399,89.3432,0.1389,107.2487,0.408,11.356,0.2233,-0.2444
99,1.507,1.858,1.286,1.444,1.7833,4.7884,4.2457,-0.6083,-1.2494,6.9929,7.328,14.321,3.0482,20.26,55.3,87.536,0.716,96.855,0.1734,27.7804,4.5534,3.9207,-0.1406,-1.1523,5.3074,7.1361,12.2836,4.0418,87.1486,1.0991,97.1406,0.3559,26.0486,0.2146,0.7413
100,1.672,2.587,1.306,1.981,2.1948,5.9115,5.6436,0.268,-1.6036,5.6379,12.2634,17.9012,5.683,42.53,63.22,88.718,0.272,116.425,0.3912,63.276,4.9499,3.9903,-0.0691,-1.9679,6.0109,9.5121,16.5689,4.636,89.1567,0.256,137.2604,0.2133,48.2589,0.7842,0.4094
101,2.117,2.596,1.864,1.393,3.5208,6.2767,5.405,-0.158,-1.2361,8.1998,13.5286,21.7284,4.2203,54.36,54.32,88.632,0.409,21.152,0.4306,93.7223,4.979,3.9963,-0.4723,-1.3286,7.8813,9.5619,18.5786,4.2133,89.1416,0.1352,99.8566,0.2385,48.9539,0.5644,-0.6378
102,1.461,1.84,1.326,1.388,1.6766,4.3003,4.1799,-0.1122,-1.7754,4.7632,8.5702,13.3333,3.7239,154.44,54.23,86.886,1.148,82.989,0.0512,21.6299,4.6306,3.9462,-0.1392,-1.5865,5.1649,7.0041,11.9543,4.0629,88.0047,0.6498,89.7112,0.3651,19.6981,0.0784,0.7033
103,4.576,5.424,4.085,1.328,16.4457,6.5999,5.9916,-0.4105,-1.4758,8.8175,12.0467,20.8642,4.6255,10.62,53.01,87.777,0.601,121.687,0.1122,283.9281,4.9952,3.9983,-0.1768,-1.7726,7.7357,9.8808,19.1627,5.1981,89.6944,0.06,124.8178,0.1243,49.7093,0.4011,0.4973
