id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
107,2.336,4.274,1.43,2.988,4.2867,12.1109,11.7886,0.3674,-1.7604,10.39,18.931,29.321,13.6224,115.92,71.5,88.356,0.408,30.654,0.636,96.7967,4.9842,3.9816,0.1005,-1.4319,9.8957,9.9643,19.9342,7.99,88.642,0.3412,63.7897,0.2926,49.889,-0.8461,-0.5783
108,2.257,2.948,2.303,1.28,4.0009,11.459,10.5941,0.3658,-1.3259,11.0494,25.679,36.7284,10.5941,3.52,52.0,88.709,0.348,37.278,0.6577,115.7011,4.9887,3.994,0.031,-1.0988,9.9565,9.9872,19.9722,7.9854,88.2734,0.2247,97.2052,0.311,49.9428,0.199,0.7954
109,2.388,3.208,1.997,1.607,4.4772,11.1629,10.2744,-0.6061,-1.4738,15.6349,12.4515,28.0864,7.6511,89.75,58.1,87.596,0.453,161.492,0.3394,68.1313,4.984,3.9891,-0.0242,-1.3729,9.9401,9.985,19.9544,7.9733,88.6732,0.2883,102.3302,0.3347,49.9169,0.3021,-0.8665
110,2.413,4.114,1.567,2.625,4.5725,12.3306,11.997,0.3734,-1.6998,10.6425,23.3081,33.9506,13.7466,138.04,69.14,88.079,0.203,51.256,0.578,98.5425,4.9888,3.9876,0.195,-1.595,9.9219,9.9721,19.9567,7.9949,89.0096,0.2392,56.1698,0.2791,49.9255,-0.9181,0.0422
111,15.933,18.043,15.655,1.153,199.3789,18.3946,16.7304,-0.1553,-1.5215,22.5075,47.2456,69.7531,14.0556,87.7,49.05,88.498,0.401,126.471,0.033,5193.3198,4.9977,3.9958,-0.0393,-1.9244,9.9726,9.9945,19.9866,7.9898,89.4464,0.0784,96.8726,0.1567,49.964,0.0152,-0.8441
112,11.676,14.34,11.806,1.215,107.0721,16.7401,15.9799,0.3811,-1.5626,14.9727,44.2865,59.2593,17.2091,99.55,50.53,88.476,0.372,86.822,0.1982,2674.3594,4.9953,3.9933,-0.0193,-1.7129,9.9605,9.9892,19.9754,7.9888,89.1691,0.1409,87.2874,0.1998,49.9426,-0.3478,-0.8438
113,2.808,3.215,2.528,1.272,6.1919,15.3387,14.1232,-0.3645,-1.5623,20.0461,25.0156,45.0617,11.4606,159.87,51.83,88.766,0.333,54.923,0.4452,200.0028,4.9912,3.9923,0.1193,-1.4806,9.9546,9.986,19.9694,7.9946,88.792,0.1736,72.1631,0.3019,49.9515,-0.7491,0.5888
114,5.68,6.983,5.294,1.319,25.3391,13.452,12.534,-0.1874,-1.6147,16.1823,26.1017,42.284,10.5755,173.61,52.84,88.423,0.351,149.514,0.1352,631.9919,4.9957,3.9968,0.0374,-1.5365,9.9793,9.9945,19.9886,7.9947,89.0468,0.103,95.2572,0.2703,49.9761,-0.0728,0.8514
115,2.257,4.335,2.016,2.15,4.0009,10.9603,10.1746,0.7949,-1.1412,7.8266,24.5808,32.4074,14.5352,121.36,65.06,88.14,0.31,14.489,0.1064,82.6217,4.988,3.9846,0.1644,-1.601,9.8965,9.9647,19.9456,7.9937,88.9728,0.2898,55.9009,0.2597,49.9047,-0.9232,-0.5684
116,2.388,3.291,1.945,1.692,4.4772,13.1824,12.7219,-0.243,-1.8092,15.4205,17.9128,33.3333,10.8272,38.73,59.42,87.973,0.311,136.182,0.5521,88.325,4.9928,3.9959,0.0703,-1.4979,9.9692,9.9933,19.982,7.9838,89.0004,0.1529,111.2742,0.2688,49.959,0.7559,0.2561
