id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
131,2.687,3.911,2.038,1.919,5.6699,4.4377,4.3676,0.2423,-1.8408,4.0301,8.0686,12.0988,4.7668,138.84,62.48,86.196,0.831,126.025,0.158,58.3121,4.7164,3.9145,-0.106,-1.2333,5.1462,7.8803,13.4261,4.1228,87.2967,0.7304,114.3699,0.3332,40.2092,-0.0033,0.0026
132,3.065,3.806,2.76,1.379,7.3769,5.168,5.0352,0.0107,-1.8288,5.378,9.3134,14.6914,4.7335,37.16,54.06,86.801,0.82,140.317,0.2636,87.5402,4.8331,3.9292,-0.2653,-1.2799,6.0295,8.2782,14.7682,3.9514,88.0478,0.4607,107.2334,0.2991,45.1878,-0.0952,0.4151
133,1.827,3.125,1.122,2.785,2.6216,4.3634,4.2155,-0.3331,-1.7822,5.2879,5.9466,11.2346,3.5048,77.09,70.25,86.568,0.803,160.608,0.4716,30.3764,4.4743,3.8944,-0.2143,-1.3744,4.9975,6.4322,11.3831,3.9375,87.2467,0.8285,107.372,0.3667,22.3445,0.054,-0.4783
134,3.273,3.99,2.92,1.367,8.4134,6.2979,5.8616,-0.4107,-1.605,8.1877,9.9604,18.1481,4.614,96.41,53.81,87.488,0.975,154.771,0.3599,134.9771,4.9717,3.9753,-0.2481,-1.8127,7.7937,9.4358,18.1849,4.9902,89.0877,0.2341,126.0061,0.3012,46.6918,0.0487,-0.6429
135,3.023,3.922,2.651,1.48,7.1788,6.3597,5.9893,-0.3244,-1.6893,7.8921,9.6387,17.5309,4.8258,13.71,55.95,87.527,0.682,80.004,0.2796,112.5848,4.9521,3.9616,-0.4437,-1.3839,8.0325,9.1601,17.9433,4.4554,88.7968,0.1655,79.5676,0.2409,47.3657,-0.1096,0.7596
136,2.606,2.982,2.357,1.265,5.3346,5.4628,4.7555,-0.886,-0.9885,8.7744,9.6206,18.3951,3.2891,144.25,51.68,87.269,0.899,146.838,0.1725,76.0906,4.9762,3.9724,-0.3621,-1.4646,8.2794,9.5316,18.6747,4.7771,89.0874,0.141,107.1362,0.2631,48.6749,-0.103,0.6448
137,5.754,7.228,5.137,1.407,26.0021,7.1221,6.5536,0.0289,-1.5854,7.9143,14.4314,22.3457,5.7006,53.58,54.6,87.736,0.743,147.545,0.2641,450.7158,4.9935,3.9896,-0.1938,-1.6821,8.6207,9.8554,19.4519,5.4248,89.5306,0.1089,150.4109,0.2436,49.7347,0.1067,-0.1268
138,2.5,3.664,1.762,2.08,4.9078,4.8369,3.7135,-0.9478,-0.1576,9.3862,7.7743,17.1605,3.0945,179.41,64.32,87.108,0.862,3.145,0.4283,67.7985,4.9207,3.938,-0.451,-1.4902,7.4536,8.8424,16.9742,3.9994,88.7115,0.257,62.9502,0.213,47.5979,-0.3569,0.6515
139,1.014,1.672,0.618,2.705,0.8078,4.679,4.6398,0.1182,-1.9279,4.477,6.7576,11.2346,4.8149,37.94,69.71,86.551,1.078,112.434,0.3854,9.4673,4.392,3.8717,-0.2028,-0.9463,5.36,6.3945,11.7114,4.1557,86.0345,0.8638,108.9484,0.4097,15.6662,0.1947,-0.1625
140,2.965,3.344,2.9,1.153,6.9044,6.8732,6.3164,-0.3463,-1.6021,8.8358,11.2877,20.1235,5.0388,96.81,49.07,88.101,0.672,43.799,0.3641,137.6711,4.9617,3.9602,-0.3119,-1.4536,7.8686,9.3134,17.9998,4.8862,89.0331,0.3104,71.7462,0.25,47.6748,-0.0047,-0.6207
141,1.91,2.794,1.464,1.909,2.8654,6.1554,5.9921,-0.0447,-1.82,6.5836,10.083,16.6667,5.498,172.8,62.35,87.453,0.734,34.766,0.4956,42.6544,4.9238,3.9498,-0.4068,-1.3251,7.6751,8.9217,17.3403,4.2833,88.5017,0.2177,76.6027,0.26,45.7678,-0.2614,0.6898
