id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
107,2.976,4.761,2.172,2.192,6.954,27.4919,26.3891,-0.3398,-1.7396,33.6883,41.929,75.6173,21.6897,88.91,65.48,88.878,0.222,163.711,0.1983,237.0811,4.9986,3.9976,-0.3024,-1.6044,9.9965,9.9961,19.9967,7.9981,89.7368,0.0488,168.8643,0.2739,49.9822,0.0084,-0.8234
108,5.083,6.109,4.371,1.397,20.2904,31.012,27.8917,-0.5721,-1.3954,44.3392,34.3645,78.7037,21.5845,179.99,54.41,89.016,0.373,152.785,0.2948,765.7783,4.9976,3.9973,-0.3095,-1.3894,9.9915,9.9932,19.9914,7.9945,89.6988,0.0909,133.4472,0.2447,49.9659,0.38,0.8214
109,3.43,5.773,2.575,2.242,9.2402,29.6783,28.371,0.5449,-1.504,23.8079,54.8958,78.7037,35.0982,134.92,65.96,89.243,0.197,16.895,0.3588,465.8055,4.9992,3.9992,-0.1414,-1.6414,9.9982,9.9984,19.9984,7.9985,89.8762,0.0336,29.0238,0.2885,49.995,-0.8186,0.0514
110,5.55,9.985,4.833,2.066,24.196,27.2653,25.5595,0.7365,-1.3075,19.657,59.0467,78.7037,36.528,37.08,64.17,89.042,0.301,136.094,0.1624,952.1624,4.9956,3.9931,-0.2642,-1.5629,9.9879,9.9905,19.9818,7.9908,89.6378,0.1106,136.3102,0.2478,49.9319,0.8726,0.3848
111,6.21,12.04,3.999,3.01,30.2926,31.956,30.6565,-0.0167,-1.8026,34.1928,44.5109,78.7037,28.2983,105.73,71.62,89.048,0.311,103.93,0.261,1190.3527,4.9987,3.9982,-0.3067,-1.6729,9.9972,9.9975,19.997,7.9984,89.8002,0.0389,77.6277,0.2439,49.9887,-0.6036,-0.8344
112,6.833,8.656,6.71,1.29,36.675,30.9103,29.4467,-0.2033,-1.7384,36.2497,42.454,78.7037,24.9106,39.51,52.22,89.108,0.27,13.807,0.1185,1545.3772,4.9985,3.9971,-0.2948,-1.8928,9.9961,9.9973,19.9918,7.9962,89.8397,0.0456,25.5168,0.2281,49.9676,0.909,0.0621
113,3.173,3.896,2.639,1.476,7.9066,24.9913,23.0819,-0.7684,-1.3617,36.7488,25.9055,62.6543,16.8248,126.37,55.89,87.043,0.842,172.279,0.3057,111.2563,4.9987,3.9984,-0.2534,-1.5465,9.9974,9.9967,19.9978,7.9982,89.7734,0.0461,129.2632,0.2852,49.9895,-0.6563,-0.5784
114,3.831,4.381,3.524,1.243,11.5264,31.5038,29.9415,-0.3488,-1.7062,39.1235,39.5802,78.7037,24.2501,54.18,51.19,89.174,0.242,141.197,0.1525,541.7028,4.9986,3.9973,-0.2425,-1.9131,9.9963,9.9969,19.9944,7.997,89.8354,0.0483,139.1888,0.2523,49.9743,0.8944,-0.2052
115,3.134,3.597,2.842,1.266,7.716,29.4734,25.1078,-0.8223,-0.9882,47.3737,31.33,78.7037,17.4801,144.28,51.69,89.136,0.244,144.377,0.4367,356.4572,4.9982,3.9983,-0.1865,-1.5188,9.9973,9.9958,19.9968,7.9971,89.7379,0.0643,103.7265,0.3062,49.9869,-0.7853,0.1686
116,3.154,5.355,2.461,2.176,7.8113,26.7136,26.2467,-0.1096,-1.8867,28.9486,40.4959,69.4444,24.0061,173.0,65.31,88.64,0.393,98.947,0.1842,227.9953,4.9975,3.9976,-0.2757,-1.2059,9.9926,9.9926,19.9921,7.9942,89.6806,0.1044,80.2649,0.2613,49.9748,-0.2836,0.8344
